TestID,ScheduledTime,TestTime
T2329,15.06,1.09
T2330,15.07,1.04
T2331,15.07,1.22
T2332,15.08,1.27
T2333,15.08,1.15
T2334,15.09,1.04
T2335,15.09,2.02
T2336,15.09,1.07
T2337,15.09,1.09
T2338,15.10,1.14
T2339,15.10,1.02
T2340,15.10,1.33
T2341,15.10,1.05
T2342,15.10,1.43
T2343,15.10,1.53
T2344,15.11,2.46
T2345,15.11,2.55
T2346,15.11,1.25
T2347,15.11,1.01
T2348,15.11,1.29
T2349,15.12,1.17
T2350,15.12,1.50
T2351,15.12,1.19
T2352,15.12,1.15
T2353,15.13,1.35
T2354,15.13,1.29
T2355,15.13,1.54
T2356,15.13,1.50
T2357,15.14,1.29
T2358,15.14,1.49
T2359,15.14,1.40
T2360,15.14,2.46
T2361,15.14,1.01
T2362,15.14,1.45
T2363,15.14,1.17
T2364,15.14,1.04
T2365,15.15,1.18
T2366,15.15,1.57
T2367,15.15,1.28
T2368,15.16,1.17
T2369,15.16,1.09
T2370,15.17,1.32
T2371,15.17,1.29
T2372,15.17,1.24
T2373,15.18,1.24
T2374,15.18,1.15
T2375,15.18,2.54
T2376,15.18,1.15
T2377,15.18,1.43
T2378,15.18,1.14
T2379,15.18,1.08
T2380,15.19,1.33
T2381,15.19,1.14
T2382,15.20,1.01
T2383,15.20,1.19
T2384,15.20,1.36
T2385,15.20,2.39
T2386,15.20,1.20
T2387,15.20,1.38
T2388,15.20,1.01
T2389,15.20,2.42
T2390,15.21,1.29
T2391,15.21,1.15
T2392,15.21,2.05
T2393,15.21,2.58
T2394,15.22,2.55
T2395,15.22,1.09
T2396,15.22,1.55
T2397,15.22,2.57
T2398,15.22,1.51
T2399,15.23,2.29
T2400,15.23,2.22
T2401,15.23,1.49
T2402,15.23,2.06
T2403,15.23,2.27
T2404,15.23,2.19
T2405,15.23,1.51
T2406,15.23,2.09
T2407,15.24,1.13
T2408,15.24,1.32
T2409,15.24,1.17
T2410,15.24,1.10
T2411,15.24,1.31
T2412,15.24,2.17
T2413,15.25,1.38
T2414,15.25,2.50
T2415,15.25,1.43
T2416,15.25,1.26
T2417,15.26,2.35
T2418,15.26,1.56
T2419,15.26,1.31
T2420,15.26,1.38
T2421,15.27,1.15
T2422,15.27,1.21
T2423,15.28,1.13
T2424,15.28,1.32
T2425,15.28,1.56
T2426,15.28,1.35
T2427,15.29,1.56
T2428,15.29,1.36
T2429,15.29,2.43
T2430,15.29,1.36
T2431,15.29,1.19
T2432,15.30,2.54
T2433,15.30,1.37
T2434,15.30,1.05
T2435,15.30,1.59
T2436,15.31,1.28
T2437,15.31,1.44
T2438,15.31,1.49
T2439,15.32,1.04
T2440,15.32,2.24
T2441,15.33,1.51
T2442,15.33,1.13
T2443,15.33,1.32
T2444,15.34,1.42
T2445,15.34,2.00
T2446,15.34,1.35
T2447,15.34,1.53
T2448,15.34,1.02
T2449,15.34,1.04
T2450,15.35,1.14
T2451,15.35,1.21
T2452,15.35,1.43
T2453,15.35,1.40
T2454,15.36,1.22
T2455,15.36,1.38
T2456,15.36,1.23
T2457,15.36,1.30
T2458,15.36,1.05
T2459,15.37,1.31
T2460,15.37,2.38
T2461,15.37,2.39
T2462,15.37,1.42
T2463,15.37,1.32
T2464,15.38,1.46
T2465,15.38,1.14
T2466,15.38,1.29
T2467,15.38,1.16
T2468,15.38,1.02
T2469,15.39,1.20
T2470,15.39,1.46
T2471,15.39,1.08
T2472,15.39,1.48
T2473,15.40,1.12
T2474,15.40,1.38
T2475,15.40,1.26
T2476,15.40,1.03
T2477,15.40,1.47
T2478,15.40,1.40
T2479,15.40,1.13
T2480,15.40,2.09
T2481,15.40,2.44
T2482,15.41,1.57
T2483,15.41,1.53
T2484,15.41,2.25
T2485,15.41,1.55
T2486,15.41,2.27
T2487,15.41,2.56
T2488,15.41,1.14
T2489,15.41,2.48
T2490,15.42,1.37
T2491,15.42,1.10
T2492,15.42,1.20
T2493,15.42,1.12
T2494,15.42,1.20
T2495,15.43,1.06
T2496,15.43,1.46
T2497,15.43,1.30
T2498,15.44,2.09
T2499,15.44,1.00
T2500,15.45,1.26
T2501,15.45,1.09
T2502,15.45,2.12
T2503,15.46,2.31
T2504,15.46,1.11
T2505,15.46,1.08
T2506,15.47,2.37
T2507,15.47,1.47
T2508,15.47,1.46
T2509,15.47,2.22
T2510,15.48,1.39
T2511,15.48,1.25
T2512,15.48,1.10
T2513,15.48,2.33
T2514,15.49,1.33
T2515,15.49,1.00
T2516,15.49,1.38
T2517,15.49,1.18
T2518,15.49,1.15
T2519,15.49,1.53
T2520,15.50,1.57
T2521,15.50,1.06
T2522,15.50,1.03
T2523,15.50,2.58
T2524,15.51,1.19
T2525,15.51,1.54
T2526,15.51,1.12
T2527,15.52,2.15
T2528,15.52,1.25
T2529,15.52,1.36
T2530,15.52,1.33
T2531,15.52,2.25
T2532,15.52,1.55
T2533,15.52,1.57
T2534,15.52,1.34
T2535,15.53,1.31
T2536,15.53,2.03
T2537,15.53,1.38
T2538,15.53,1.01
T2539,15.53,2.34
T2540,15.54,1.18
T2541,15.54,2.44
T2542,15.54,2.02
T2543,15.54,1.58
T2544,15.54,1.01
T2545,15.54,1.40
T2546,15.55,1.22
T2547,15.55,2.34
T2548,15.56,1.34
T2549,15.56,1.45
T2550,15.56,1.58
T2551,15.56,1.40
T2552,15.56,2.53
T2553,15.56,1.42
T2554,15.56,1.04
T2555,15.56,2.30
T2556,15.56,2.38
T2557,15.56,2.37
T2558,15.56,1.57
T2559,15.57,2.15
T2560,15.57,1.40
T2561,15.58,1.38
T2562,15.58,1.28
T2563,15.59,1.59
T2564,15.59,1.10
T2565,15.59,1.16
T2566,15.59,1.50
T2567,15.59,1.41
T2568,15.59,1.27
T2569,16.00,1.26
T2570,16.00,1.25
T2571,16.00,1.26
T2572,16.01,1.07
T2573,16.01,1.55
T2574,16.01,1.10
T2575,16.01,2.45
T2576,16.01,1.41
T2577,16.01,1.39
T2578,16.01,1.28
T2579,16.01,2.20
T2580,16.02,1.03
T2581,16.02,1.05
T2582,16.02,1.12
T2583,16.02,1.17
T2584,16.02,1.24
T2585,16.02,1.58
T2586,16.02,1.31
T2587,16.03,1.31
T2588,16.03,1.30
T2589,16.03,1.42
T2590,16.04,1.42
T2591,16.04,1.09
T2592,16.04,1.24
T2593,16.05,1.36
T2594,16.05,2.43
T2595,16.05,1.03
T2596,16.05,1.35
T2597,16.05,2.28
T2598,16.05,2.26
T2599,16.06,1.40
T2600,16.06,1.20
T2601,16.06,2.09
T2602,16.07,1.14
T2603,16.07,2.16
T2604,16.07,1.59
T2605,16.07,2.15
T2606,16.08,2.33
T2607,16.08,1.01
T2608,16.08,1.10
T2609,16.08,1.35
T2610,16.09,1.49
T2611,16.09,1.52
T2612,16.09,1.25
T2613,16.09,2.52
T2614,16.09,1.39
T2615,16.09,1.58
T2616,16.10,2.11
T2617,16.10,1.50
T2618,16.10,2.50
T2619,16.10,1.09
T2620,16.10,1.16
T2621,16.10,1.31
T2622,16.10,1.25
T2623,16.10,1.48
T2624,16.10,1.06
T2625,16.10,1.32
T2626,16.11,2.48
T2627,16.11,1.45
T2628,16.11,1.12
T2629,16.11,2.32
T2630,16.12,2.14
T2631,16.12,2.10
T2632,16.12,1.02
T2633,16.12,1.20
T2634,16.13,1.42
T2635,16.13,1.14
T2636,16.13,1.09
T2637,16.13,1.33
T2638,16.14,2.39
T2639,16.14,2.16
T2640,16.14,1.18
T2641,16.14,1.06
T2642,16.15,1.22
T2643,16.15,2.20
T2644,16.15,2.16
T2645,16.15,1.25
T2646,16.16,1.33
T2647,16.16,1.01
T2648,16.16,1.22
T2649,16.16,1.54
T2650,16.16,1.00
T2651,16.16,1.15
T2652,16.16,1.34
T2653,16.17,1.36
T2654,16.17,1.35
T2655,16.17,1.58
T2656,16.17,1.48
T2657,16.17,2.03
T2658,16.17,1.13
T2659,16.18,2.31
T2660,16.19,2.08
T2661,16.19,1.46
T2662,16.19,1.03
T2663,16.19,2.44
T2664,16.19,1.47
T2665,16.20,2.37
T2666,16.20,1.55
T2667,16.20,1.35
T2668,16.20,1.48
T2669,16.21,2.02
T2670,16.21,1.42
T2671,16.21,1.16
T2672,16.22,2.35
T2673,16.22,1.09
T2674,16.22,1.14
T2675,16.22,2.42
T2676,16.22,1.09
T2677,16.23,1.42
T2678,16.23,1.50
T2679,16.24,1.50
T2680,16.24,1.37
T2681,16.24,2.01
T2682,16.24,1.20
T2683,16.24,1.41
T2684,16.25,1.03
T2685,16.25,1.58
T2686,16.25,1.11
T2687,16.25,1.47
T2688,16.26,1.41
T2689,16.26,2.31
T2690,16.26,1.04
T2691,16.26,1.15
T2692,16.26,1.09
T2693,16.27,1.31
T2694,16.27,2.50
T2695,16.27,1.02
T2696,16.27,1.54
T2697,16.27,1.40
T2698,16.28,1.18
T2699,16.28,1.12
T2700,16.28,1.36
T2701,16.28,1.41
T2702,16.28,1.50
T2703,16.29,1.33
T2704,16.29,1.55
T2705,16.30,2.32
T2706,16.30,2.56
T2707,16.30,2.37
T2708,16.30,1.12
T2709,16.30,1.48
T2710,16.30,1.26
T2711,16.30,1.17
T2712,16.31,2.28
T2713,16.31,1.51
T2714,16.32,1.31
T2715,16.32,1.19
T2716,16.32,2.11
T2717,16.33,1.40
T2718,16.33,1.26
T2719,16.33,1.02
T2720,16.34,1.21
T2721,16.34,1.28
T2722,16.34,1.06
T2723,16.34,1.07
T2724,16.34,1.29
T2725,16.35,1.48
T2726,16.36,1.34
T2727,16.36,1.20
T2728,16.36,1.50
T2729,16.36,1.14
T2730,16.36,1.05
T2731,16.37,1.46
T2732,16.37,1.19
T2733,16.37,2.03
T2734,16.38,1.14
T2735,16.38,2.52
T2736,16.38,1.38
T2737,16.38,2.45
T2738,16.39,2.06
T2739,16.40,1.05
T2740,16.40,1.01
T2741,16.40,1.57
T2742,16.40,1.54
T2743,16.40,1.20
T2744,16.41,2.25
T2745,16.41,1.10
T2746,16.41,1.09
T2747,16.42,1.18
T2748,16.42,1.46
T2749,16.42,1.09
T2750,16.42,2.37
T2751,16.42,1.57
T2752,16.42,2.50
T2753,16.42,1.58
T2754,16.42,1.03
T2755,16.42,1.16
T2756,16.42,1.44
T2757,16.43,1.13
T2758,16.43,1.14
T2759,16.43,1.06
T2760,16.44,1.28
T2761,16.44,1.11
T2762,16.44,1.33
T2763,16.44,1.55
T2764,16.45,1.13
T2765,16.45,1.14
T2766,16.45,1.44
T2767,16.45,1.18
T2768,16.45,1.26
T2769,16.46,1.42
T2770,16.46,2.16
T2771,16.46,1.49
T2772,16.47,1.50
T2773,16.47,1.58
T2774,16.47,1.56
T2775,16.47,1.01
T2776,16.48,1.51
T2777,16.48,1.47
T2778,16.48,1.35
T2779,16.48,2.46
T2780,16.48,1.41
T2781,16.48,1.05
T2782,16.49,1.33
T2783,16.49,2.20
T2784,16.50,1.57
T2785,16.50,1.11
T2786,16.50,1.04
T2787,16.51,1.57
T2788,16.52,1.23
T2789,16.52,1.01
T2790,16.52,1.44
T2791,16.52,2.03
T2792,16.52,1.06
T2793,16.53,1.55
T2794,16.53,1.39
T2795,16.54,2.53
T2796,16.54,1.29
T2797,16.54,1.20
T2798,16.55,1.49
T2799,16.55,1.28
T2800,16.55,1.52
T2801,16.55,1.17
T2802,16.55,2.24
T2803,16.55,2.57
T2804,16.55,1.43
T2805,16.56,1.53
T2806,16.56,1.54
T2807,16.56,1.40
T2808,16.56,1.19
T2809,16.57,1.33
T2810,16.57,1.13
T2811,16.57,1.21
T2812,16.57,1.09
T2813,16.57,1.14
T2814,16.57,1.46
T2815,16.58,1.19
T2816,16.58,1.56
T2817,16.58,2.27
T2818,16.58,1.52
T2819,16.58,1.07
T2820,16.58,1.51
T2821,16.58,1.08
T2822,16.59,2.54
T2823,16.59,1.32
T2824,16.59,1.46
T2825,16.59,1.55
T2826,16.59,1.22
T2827,17.00,1.38
T2828,17.00,1.55
T2829,17.00,1.49
T2830,17.01,1.34
T2831,17.01,1.16
T2832,17.01,1.30
T2833,17.01,1.19
T2834,17.02,1.13
T2835,17.02,2.42
T2836,17.02,1.53
T2837,17.02,1.48
T2838,17.02,1.32
T2839,17.03,1.43
T2840,17.03,2.46
T2841,17.03,1.56
T2842,17.03,1.02
T2843,17.03,1.23
T2844,17.04,2.12
T2845,17.04,1.14
T2846,17.04,1.01
T2847,17.04,1.43
T2848,17.05,1.57
T2849,17.05,1.35
T2850,17.05,1.34
T2851,17.05,1.15
T2852,17.05,1.32
T2853,17.05,1.34
T2854,17.05,1.23
T2855,17.05,1.17
T2856,17.06,1.09
T2857,17.06,1.22
T2858,17.06,2.31
T2859,17.06,1.43
T2860,17.06,1.59
T2861,17.07,1.01
T2862,17.07,1.37
T2863,17.07,1.49
T2864,17.07,1.47
T2865,17.07,1.56
T2866,17.07,1.32
T2867,17.08,1.17
T2868,17.08,1.58
T2869,17.08,1.48
T2870,17.08,2.16
T2871,17.08,1.46
T2872,17.09,1.19
T2873,17.09,1.21
T2874,17.09,1.12
T2875,17.09,1.46
T2876,17.09,1.24
T2877,17.10,1.49
T2878,17.11,2.57
T2879,17.11,1.45
T2880,17.11,1.18
T2881,17.12,1.10
T2882,17.12,1.03
T2883,17.12,1.29
T2884,17.13,2.51
T2885,17.13,1.53
T2886,17.13,1.07
T2887,17.14,1.42
T2888,17.15,1.17
T2889,17.15,1.07
T2890,17.15,1.10
T2891,17.15,1.40
T2892,17.15,1.45
T2893,17.15,1.31
T2894,17.16,1.04
T2895,17.16,1.01
T2896,17.16,1.03
T2897,17.16,1.45
T2898,17.16,1.42
T2899,17.17,1.29
T2900,17.17,1.21
T2901,17.17,2.45
T2902,17.17,2.24
T2903,17.18,1.01
T2904,17.18,1.18
T2905,17.18,1.03
T2906,17.18,1.55
T2907,17.18,1.34
T2908,17.18,2.23
T2909,17.19,1.37
T2910,17.19,1.51
T2911,17.19,1.50
T2912,17.19,1.40
T2913,17.19,1.57
T2914,17.19,2.09
T2915,17.19,1.16
T2916,17.19,1.54
T2917,17.20,1.06
T2918,17.20,1.01
T2919,17.21,1.38
T2920,17.21,2.19
T2921,17.21,1.03
T2922,17.21,1.26
T2923,17.21,1.01
T2924,17.21,1.49
T2925,17.21,1.13
T2926,17.22,1.39
T2927,17.22,1.27
T2928,17.23,2.16
T2929,17.23,1.24
T2930,17.23,1.58
T2931,17.23,1.09
T2932,17.23,1.45
T2933,17.23,1.29
T2934,17.24,1.37
T2935,17.24,1.30
T2936,17.24,1.03
T2937,17.24,1.53
T2938,17.24,1.31
T2939,17.25,1.40
T2940,17.25,1.35
T2941,17.25,1.59
T2942,17.25,1.17
T2943,17.25,1.29
T2944,17.25,1.37
T2945,17.26,1.37
T2946,17.26,2.10
T2947,17.26,1.21
T2948,17.26,1.01
T2949,17.26,1.18
T2950,17.26,1.13
T2951,17.26,1.11
T2952,17.26,1.21
T2953,17.26,1.55
T2954,17.27,1.25
T2955,17.27,1.43
T2956,17.27,1.12
T2957,17.27,1.32
T2958,17.27,1.44
T2959,17.28,2.07
T2960,17.28,1.21
T2961,17.28,1.39
T2962,17.28,1.00
T2963,17.28,1.06
T2964,17.29,2.02
T2965,17.29,1.57
T2966,17.29,1.36
T2967,17.30,1.02
T2968,17.30,1.31
T2969,17.30,2.11
T2970,17.30,1.23
T2971,17.30,1.24
T2972,17.31,1.47
T2973,17.31,1.46
T2974,17.31,1.48
T2975,17.32,2.24
T2976,17.32,1.02
T2977,17.32,1.19
T2978,17.32,1.31
T2979,17.32,1.41
T2980,17.32,1.03
T2981,17.33,1.38
T2982,17.33,1.36
T2983,17.33,1.26
T2984,17.33,1.40
T2985,17.34,1.22
T2986,17.34,1.27
T2987,17.34,1.53
T2988,17.35,2.51
T2989,17.35,1.33
T2990,17.35,1.21
T2991,17.36,2.39
T2992,17.36,2.17
T2993,17.36,1.13
T2994,17.36,2.55
T2995,17.36,1.14
T2996,17.36,2.21
T2997,17.37,1.53
T2998,17.37,1.19
T2999,17.37,1.22
T3000,17.37,1.31
T3001,17.38,1.19
T3002,17.38,1.50
T3003,17.38,1.24
T3004,17.38,2.19
T3005,17.39,1.50
T3006,17.39,1.53
T3007,17.39,1.30
T3008,17.40,1.54
T3009,17.40,1.47
T3010,17.40,1.21
T3011,17.40,2.00
T3012,17.40,1.05
T3013,17.41,1.19
T3014,17.41,1.52
T3015,17.41,1.16
T3016,17.41,1.40
T3017,17.42,1.30
T3018,17.42,2.57
T3019,17.42,1.49
T3020,17.42,2.05
T3021,17.43,1.56
T3022,17.43,1.44
T3023,17.43,1.23
T3024,17.43,1.37
T3025,17.43,2.21
T3026,17.44,1.46
T3027,17.44,1.58
T3028,17.44,1.35
T3029,17.45,1.18
T3030,17.45,1.07
T3031,17.45,1.23
T3032,17.46,2.31
T3033,17.46,1.16
T3034,17.46,1.44
T3035,17.47,1.52
T3036,17.47,1.23
T3037,17.47,1.28
T3038,17.47,2.19
T3039,17.48,1.12
T3040,17.48,1.46
T3041,17.48,2.46
T3042,17.48,1.35
T3043,17.48,2.22
T3044,17.48,1.16
T3045,17.49,1.24
T3046,17.49,1.23
T3047,17.49,1.04
T3048,17.49,1.58
T3049,17.50,1.20
T3050,17.50,1.03
T3051,17.50,2.17
T3052,17.51,1.23
T3053,17.51,1.21
T3054,17.51,1.22
T3055,17.51,1.50
T3056,17.52,1.46
T3057,17.52,1.01
T3058,17.52,1.33
T3059,17.53,1.39
T3060,17.53,2.55
T3061,17.54,2.19
T3062,17.54,1.39
T3063,17.55,1.55
T3064,17.55,1.12
T3065,17.55,1.43
T3066,17.55,1.02
T3067,17.55,2.59
T3068,17.56,1.19
T3069,17.56,1.04
T3070,17.56,1.32
T3071,17.56,1.37
T3072,17.56,1.53
T3073,17.56,1.40
T3074,17.57,1.40
T3075,17.57,1.33
T3076,17.57,1.44
T3077,17.57,1.57
T3078,17.57,1.47
T3079,17.57,1.15
T3080,17.58,2.15
T3081,17.58,1.26
T3082,17.58,2.44
T3083,17.59,2.56
T3084,17.59,1.29
T3085,17.59,1.03
T3086,17.59,1.03
T3087,17.59,1.29
T3088,18.00,2.42
T3089,18.00,2.06
T3090,18.01,1.37
T3091,18.01,1.12
T3092,18.01,1.39
T3093,18.01,1.37
T3094,18.01,1.23
T3095,18.01,1.34
T3096,18.02,2.27
T3097,18.02,1.56
T3098,18.02,1.01
T3099,18.03,1.41
T3100,18.03,2.10
T3101,18.03,1.08
T3102,18.03,1.03
T3103,18.03,1.11
T3104,18.03,1.48
T3105,18.03,1.17
T3106,18.03,1.19
T3107,18.04,1.13
T3108,18.04,1.46
T3109,18.05,1.27
T3110,18.05,1.29
T3111,18.05,1.51
T3112,18.05,1.11
T3113,18.06,1.15
T3114,18.06,1.39
T3115,18.06,1.07
T3116,18.07,1.34
T3117,18.07,1.12
T3118,18.07,1.15
T3119,18.07,2.51
T3120,18.08,2.53
T3121,18.08,1.54
T3122,18.08,2.31
T3123,18.08,1.09
T3124,18.08,1.12
T3125,18.09,1.12
T3126,18.09,1.34
T3127,18.09,1.36
T3128,18.09,1.16
T3129,18.09,1.07
T3130,18.10,1.05
T3131,18.11,2.06
T3132,18.11,1.41
T3133,18.11,1.15
T3134,18.12,1.13
T3135,18.12,1.43
T3136,18.12,1.44
T3137,18.13,1.52
T3138,18.13,2.51
T3139,18.13,2.28
T3140,18.13,2.28
T3141,18.14,1.50
T3142,18.14,1.14
T3143,18.15,1.19
T3144,18.15,1.20
T3145,18.15,1.03
T3146,18.15,2.14
T3147,18.15,1.52
T3148,18.15,1.55
T3149,18.15,1.22
T3150,18.16,1.27
T3151,18.16,1.56
T3152,18.16,1.59
T3153,18.16,1.18
T3154,18.16,1.28
T3155,18.17,1.02
T3156,18.18,2.39
T3157,18.19,1.59
T3158,18.20,1.10
T3159,18.20,1.44
T3160,18.20,1.37
T3161,18.21,1.38
T3162,18.21,2.02
T3163,18.21,1.56
T3164,18.21,1.16
T3165,18.21,1.57
T3166,18.21,1.29
T3167,18.21,1.20
T3168,18.21,2.17
T3169,18.22,1.56
T3170,18.22,1.00
T3171,18.22,1.39
T3172,18.22,2.11
T3173,18.22,1.22
T3174,18.23,1.38
T3175,18.23,1.16
T3176,18.23,1.25
T3177,18.23,1.15
T3178,18.24,1.58
T3179,18.24,1.55
T3180,18.24,2.32
T3181,18.24,2.19
T3182,18.25,2.23
T3183,18.25,1.28
T3184,18.25,1.20
T3185,18.25,1.24
T3186,18.26,1.01
T3187,18.26,1.24
T3188,18.27,1.12
T3189,18.27,1.52
T3190,18.27,2.24
T3191,18.28,1.34
T3192,18.29,2.33
T3193,18.29,1.40
T3194,18.29,1.34
T3195,18.30,1.15
T3196,18.30,2.03
T3197,18.30,1.11
T3198,18.31,1.48
T3199,18.31,1.53
T3200,18.31,1.37
T3201,18.32,1.28
T3202,18.32,1.34
T3203,18.32,1.01
T3204,18.32,1.13
T3205,18.32,1.46
T3206,18.33,1.19
T3207,18.33,1.56
T3208,18.33,1.09
T3209,18.33,1.10
T3210,18.34,1.47
T3211,18.34,1.29
T3212,18.34,1.12
T3213,18.35,1.47
T3214,18.35,1.56
T3215,18.35,2.46
T3216,18.35,1.50
T3217,18.36,2.19
T3218,18.36,1.57
T3219,18.36,1.40
T3220,18.36,2.16
T3221,18.36,1.08
T3222,18.36,1.35
T3223,18.36,1.34
T3224,18.36,1.32
T3225,18.37,1.47
T3226,18.37,1.56
T3227,18.37,1.33
T3228,18.37,1.29
T3229,18.37,1.58
T3230,18.38,1.25
T3231,18.38,1.43
T3232,18.38,1.42
T3233,18.39,1.31
T3234,18.39,1.32
T3235,18.39,1.29
T3236,18.39,1.42
T3237,18.39,1.56
T3238,18.40,2.44
T3239,18.40,1.39
T3240,18.41,1.03
T3241,18.41,1.02
T3242,18.42,2.50
T3243,18.42,1.40
T3244,18.42,1.00
T3245,18.42,1.55
T3246,18.42,1.23
T3247,18.43,2.41
T3248,18.43,2.02
T3249,18.43,1.56
T3250,18.44,1.04
T3251,18.44,1.56
T3252,18.44,1.18
T3253,18.44,1.31
T3254,18.45,1.55
T3255,18.45,1.28
T3256,18.46,2.31
T3257,18.46,1.58
T3258,18.46,1.03
T3259,18.46,1.05
T3260,18.46,1.14
T3261,18.46,1.17
T3262,18.47,1.27
T3263,18.48,2.53
T3264,18.48,1.19
T3265,18.48,1.21
T3266,18.48,1.35
T3267,18.49,1.19
T3268,18.49,1.38
T3269,18.49,1.29
T3270,18.50,1.06
T3271,18.50,1.47
T3272,18.50,2.10
T3273,18.51,1.23
T3274,18.51,1.36
T3275,18.51,1.30
T3276,18.51,1.40
T3277,18.51,1.36
T3278,18.52,1.38
T3279,18.52,1.28
T3280,18.52,1.13
T3281,18.52,1.24
T3282,18.52,1.04
T3283,18.53,1.29
T3284,18.53,2.05
T3285,18.53,2.03
T3286,18.54,1.38
T3287,18.54,1.49
T3288,18.54,1.52
T3289,18.55,1.23
T3290,18.55,2.54
T3291,18.56,1.30
T3292,18.56,2.51
T3293,18.56,2.50
T3294,18.56,1.57
T3295,18.56,1.39
T3296,18.56,2.44
T3297,18.57,1.58
T3298,18.57,1.29
T3299,18.57,2.49
T3300,18.57,1.43
T3301,18.58,1.24
T3302,18.58,1.53
T3303,18.59,1.43
T3304,18.59,2.49
T3305,18.59,1.51
T3306,18.59,1.52
T3307,18.59,1.13
T3308,18.59,1.43
T3309,18.59,1.44
T3310,19.00,2.02
T3311,19.00,1.57
T3312,19.00,1.53
T3313,19.00,2.15
T3314,19.01,1.40
T3315,19.02,2.41
T3316,19.02,1.20
T3317,19.02,1.46
T3318,19.02,1.57
T3319,19.03,2.52
T3320,19.03,1.02
T3321,19.03,2.01
T3322,19.04,1.03
T3323,19.04,1.57
T3324,19.04,1.12
T3325,19.05,1.55
T3326,19.05,1.20
T3327,19.05,1.53
T3328,19.05,1.19
T3329,19.05,1.13
T3330,19.06,1.31
T3331,19.06,2.39
T3332,19.06,1.49
T3333,19.06,1.48
T3334,19.06,1.42
T3335,19.07,2.16
T3336,19.08,1.56
T3337,19.08,2.58
T3338,19.08,1.47
T3339,19.08,1.44
T3340,19.09,1.41
T3341,19.09,1.32
T3342,19.09,1.44
T3343,19.09,1.49
T3344,19.09,1.14
T3345,19.10,1.57
T3346,19.10,1.02
T3347,19.10,1.24
T3348,19.11,1.20
T3349,19.11,1.20
T3350,19.11,1.53
T3351,19.11,1.31
T3352,19.12,1.44
T3353,19.13,1.40
T3354,19.13,1.59
T3355,19.13,1.46
T3356,19.13,1.47
T3357,19.14,2.54
T3358,19.14,2.04
T3359,19.14,1.38
T3360,19.14,1.56
T3361,19.15,2.31
T3362,19.15,1.22
T3363,19.16,1.55
T3364,19.16,1.20
T3365,19.16,2.48
T3366,19.17,1.30
T3367,19.18,1.21
T3368,19.18,1.14
T3369,19.18,1.20
T3370,19.19,1.38
T3371,19.19,1.19
T3372,19.19,1.08
T3373,19.19,1.03
T3374,19.19,1.06
T3375,19.19,1.43
T3376,19.19,1.51
T3377,19.20,1.44
T3378,19.20,1.29
T3379,19.20,2.53
T3380,19.21,1.22
T3381,19.21,1.03
T3382,19.21,1.47
T3383,19.21,1.22
T3384,19.22,1.38
T3385,19.22,1.56
T3386,19.23,2.33
T3387,19.23,2.30
T3388,19.24,1.11
T3389,19.24,1.31
T3390,19.24,2.29
T3391,19.24,1.15
T3392,19.24,1.42
T3393,19.25,1.18
T3394,19.25,1.43
T3395,19.25,1.04
T3396,19.26,2.10
T3397,19.27,1.50
T3398,19.27,2.06
T3399,19.27,1.38
T3400,19.27,1.35
T3401,19.28,1.21
T3402,19.28,1.48
T3403,19.28,1.29
T3404,19.28,1.56
T3405,19.29,2.05
T3406,19.29,2.31
T3407,19.29,1.28
T3408,19.29,1.26
T3409,19.29,1.18
T3410,19.30,2.59
T3411,19.30,1.08
T3412,19.30,2.27
T3413,19.31,1.16
T3414,19.31,2.19
T3415,19.31,1.52
T3416,19.32,2.40
T3417,19.32,1.56
T3418,19.32,1.40
T3419,19.32,1.01
T3420,19.32,1.43
T3421,19.32,1.46
T3422,19.33,1.31
T3423,19.33,1.31
T3424,19.33,1.15
T3425,19.33,2.33
T3426,19.34,2.44
T3427,19.34,1.18
T3428,19.34,1.30
T3429,19.35,1.51
T3430,19.35,1.45
T3431,19.35,1.06
T3432,19.35,1.09
T3433,19.35,1.32
T3434,19.35,1.59
T3435,19.35,1.40
T3436,19.35,2.26
T3437,19.36,1.36
T3438,19.36,1.35
T3439,19.36,1.45
T3440,19.37,1.30
T3441,19.37,2.31
T3442,19.37,1.51
T3443,19.37,1.56
T3444,19.37,1.48
T3445,19.37,1.57
T3446,19.38,1.11
T3447,19.38,1.53
T3448,19.39,2.24
T3449,19.39,1.09
T3450,19.39,1.21
T3451,19.39,1.07
T3452,19.40,1.04
T3453,19.41,2.33
T3454,19.41,1.11
T3455,19.41,1.09
T3456,19.42,1.54
T3457,19.42,1.06
T3458,19.42,2.47
T3459,19.42,1.53
T3460,19.42,2.27
T3461,19.42,1.46
T3462,19.42,1.37
T3463,19.43,1.11
T3464,19.43,1.24
T3465,19.43,1.55
T3466,19.43,1.48
T3467,19.44,1.01
T3468,19.44,2.43
T3469,19.45,1.17
T3470,19.46,1.48
T3471,19.46,1.13
T3472,19.47,2.35
T3473,19.47,1.10
T3474,19.47,2.47
T3475,19.47,1.20
T3476,19.48,1.05
T3477,19.48,1.26
T3478,19.48,2.17
T3479,19.48,1.19
T3480,19.49,1.31
T3481,19.49,1.20
T3482,19.50,1.30
T3483,19.50,1.25
T3484,19.50,2.20
T3485,19.51,1.22
T3486,19.51,1.17
T3487,19.51,1.48
T3488,19.51,1.50
T3489,19.52,1.19
T3490,19.52,1.02
T3491,19.52,1.54
T3492,19.53,2.52
T3493,19.53,1.07
