TestID,ScheduledTime,TestTime
T2329,20.14,2.49
T2330,20.15,1.53
T2331,20.15,2.39
T2332,20.16,1.59
T2333,20.16,1.43
T2334,20.17,1.08
T2335,20.17,1.21
T2336,20.17,1.51
T2337,20.17,2.27
T2338,20.17,1.37
T2339,20.18,1.38
T2340,20.18,1.44
T2341,20.18,1.04
T2342,20.18,1.3
T2343,20.19,1.39
T2344,20.19,1.24
T2345,20.20,1.54
T2346,20.20,2.58
T2347,20.20,1.51
T2348,20.21,2.09
T2349,20.21,1.21
T2350,20.22,1.04
T2351,20.22,1.5
T2352,20.22,1.2
T2353,20.22,1.55
T2354,20.23,1.5
T2355,20.23,1.32
T2356,20.23,2.1
T2357,20.23,1.4
T2358,20.24,1.56
T2359,20.24,1.49
T2360,20.26,1.49
T2361,20.26,1.33
T2362,20.26,1.16
T2363,20.26,2.19
T2364,20.27,1.12
T2365,20.27,1.17
T2366,20.27,1.42
T2367,20.27,1.22
T2368,20.29,1.14
T2369,20.29,2.47
T2370,20.30,2.42
T2371,20.30,1.36
T2372,20.30,1.39
T2373,20.30,1.08
T2374,20.30,1.4
T2375,20.32,1.16
T2376,20.33,1.14
T2377,20.33,2.54
T2378,20.34,2.01
T2379,20.34,1.35
T2380,20.34,2.08
T2381,20.35,1.13
T2382,20.35,2.09
T2383,20.35,1.15
T2384,20.36,1.28
T2385,20.36,1.1
T2386,20.37,1.45
T2387,20.37,1.33
T2388,20.38,1.12
T2389,20.39,1.15
T2390,20.40,2.09
T2391,20.40,1.07
T2392,20.40,1.16
T2393,20.40,2.21
T2394,20.40,1.55
T2395,20.41,2.48
T2396,20.41,1.02
T2397,20.42,2.54
T2398,20.42,1.46
T2399,20.42,1.2
T2400,20.42,2.29
T2401,20.42,1.4
T2402,20.42,2.2
T2403,20.43,1.39
T2404,20.43,1.1
T2405,20.44,2.46
T2406,20.44,1.14
T2407,20.45,1.49
T2408,20.46,1.16
T2409,20.47,1.22
T2410,20.48,1.36
T2411,20.48,2.17
T2412,20.49,1.5
T2413,20.49,1.15
T2414,20.50,2.47
T2415,20.50,1.46
T2416,20.50,1.23
T2417,20.50,1.07
T2418,20.51,1.48
T2419,20.52,1.34
T2420,20.52,1.24
T2421,20.52,1.02
T2422,20.53,1.31
T2423,20.54,1.07
T2424,20.54,1.3
T2425,20.54,1.04
T2426,20.54,1.02
T2427,20.54,1.26
T2428,20.54,1.09
T2429,20.55,1.47
T2430,20.55,1.16
T2431,20.55,1.34
T2432,20.56,1.18
T2433,20.57,1.58
T2434,20.57,1.03
T2435,20.57,1.4
T2436,20.58,2.32
T2437,20.59,1.3
T2438,20.59,1.43
T2439,21.00,2.38
T2440,21.00,1.48
T2441,21.00,2.24
T2442,21.00,2.23
T2443,21.01,1.38
T2444,21.01,1.17
T2445,21.02,1.41
T2446,21.03,1.06
T2447,21.03,1.14
T2448,21.04,1.54
T2449,21.05,1.08
T2450,21.05,1.03
T2451,21.05,1.47
T2452,21.05,1.29
T2453,21.06,1.25
T2454,21.07,2.44
T2455,21.07,1.4
T2456,21.08,1.48
T2457,21.08,2.58
T2458,21.08,1.57
T2459,21.08,1.13
T2460,21.09,1.24
T2461,21.09,1.19
T2462,21.09,1.49
T2463,21.09,1.39
T2464,21.10,1.37
T2465,21.10,1.23
T2466,21.11,1.31
T2467,21.11,1.26
T2468,21.12,1.48
T2469,21.12,1.38
T2470,21.13,1.12
T2471,21.13,1.12
T2472,21.13,1.29
T2473,21.15,1.45
T2474,21.15,1.53
T2475,21.15,1.18
T2476,21.15,1.48
T2477,21.16,1.28
T2478,21.17,1.54
T2479,21.17,1.54
T2480,21.17,1.5
T2481,21.17,1.07
T2482,21.18,1.35
T2483,21.20,1.51
T2484,21.20,1.05
T2485,21.21,2.22
T2486,21.21,1.57
T2487,21.21,1.4
T2488,21.22,1.24
T2489,21.22,1.4
T2490,21.22,1.5
T2491,21.23,1.47
T2492,21.23,2.24
T2493,21.24,1.31
T2494,21.26,1.3
T2495,21.27,1.23
T2496,21.27,1.11
T2497,21.28,1.1
T2498,21.28,1.03
T2499,21.28,1.43
T2500,21.29,1.53
T2501,21.29,2.02
T2502,21.30,1.29
T2503,21.30,1.44
T2504,21.30,1.07
T2505,21.30,1.04
T2506,21.30,2.33
T2507,21.31,1.11
T2508,21.32,2.52
T2509,21.32,1.38
T2510,21.33,2.01
T2511,21.33,1.07
T2512,21.34,1.44
T2513,21.34,1.49
T2514,21.35,1.57
T2515,21.36,2.37
T2516,21.36,1.37
T2517,21.36,1.4
T2518,21.37,1.44
T2519,21.37,1.36
T2520,21.37,2.34
T2521,21.38,1.41
T2522,21.38,1.49
T2523,21.38,1.4
T2524,21.38,2.45
T2525,21.39,1.56
T2526,21.39,1.43
T2527,21.40,2.52
T2528,21.40,2.17
T2529,21.40,2.08
T2530,21.41,1.18
T2531,21.42,1.34
T2532,21.42,1.56
T2533,21.43,1.4
T2534,21.44,2.04
T2535,21.44,2.41
T2536,21.45,1.2
T2537,21.46,2.36
T2538,21.46,2.37
T2539,21.47,1.03
T2540,21.47,1.13
T2541,21.47,1.56
T2542,21.47,1.26
T2543,21.48,1.28
T2544,21.48,1.19
T2545,21.50,1.29
T2546,21.51,1.03
T2547,21.51,2.44
T2548,21.52,2.3
T2549,21.52,2.34
T2550,21.53,1.51
T2551,21.53,2.51
T2552,21.53,1.19
T2553,21.54,1.3
T2554,21.54,1.12
T2555,21.54,1.56
T2556,21.55,1.09
T2557,21.55,1.47
T2558,21.55,1.34
T2559,21.55,2.38
T2560,21.56,1.03
T2561,21.56,2.25
T2562,21.56,1.06
T2563,21.57,1.48
T2564,21.57,1.14
T2565,21.57,1.44
T2566,21.57,1.27
T2567,21.58,1.35
T2568,21.59,2.5
T2569,21.59,1.49
T2570,22.00,1.05
T2571,22.00,1.34
T2572,22.01,1.07
T2573,22.02,1.45
T2574,22.02,1.03
T2575,22.02,1.35
T2576,22.03,2.1
T2577,22.03,1.38
T2578,22.04,1.19
T2579,22.04,1.54
T2580,22.05,2.12
T2581,22.06,1.34
T2582,22.06,1.43
T2583,22.06,1.52
T2584,22.07,1.19
T2585,22.07,1.51
T2586,22.07,2.0
T2587,22.08,1.5
T2588,22.08,1.39
T2589,22.09,2.5
T2590,22.09,1.55
T2591,22.09,1.43
T2592,22.10,1.07
T2593,22.10,2.5
T2594,22.10,1.14
T2595,22.11,1.08
T2596,22.11,2.26
T2597,22.11,1.43
T2598,22.12,1.46
T2599,22.12,1.2
T2600,22.15,1.54
T2601,22.16,1.58
T2602,22.16,1.49
T2603,22.16,1.38
T2604,22.16,2.14
T2605,22.17,2.19
T2606,22.17,1.58
T2607,22.17,1.3
T2608,22.17,1.18
T2609,22.18,2.07
T2610,22.18,2.08
T2611,22.18,2.25
T2612,22.19,2.52
T2613,22.19,2.28
T2614,22.19,1.07
T2615,22.20,2.24
T2616,22.20,1.12
T2617,22.21,1.54
T2618,22.21,2.42
T2619,22.21,1.11
T2620,22.22,1.48
T2621,22.23,1.31
T2622,22.24,1.49
T2623,22.24,1.14
T2624,22.25,1.18
T2625,22.25,1.29
T2626,22.26,1.18
T2627,22.26,1.42
T2628,22.27,1.54
T2629,22.27,2.29
T2630,22.27,1.44
T2631,22.27,1.07
T2632,22.28,1.53
T2633,22.28,1.01
T2634,22.28,1.22
T2635,22.29,1.34
T2636,22.29,1.53
T2637,22.29,1.06
T2638,22.30,1.31
T2639,22.30,1.4
T2640,22.30,2.55
T2641,22.30,2.05
T2642,22.31,1.24
T2643,22.32,1.22
T2644,22.32,1.1
T2645,22.32,1.13
T2646,22.32,1.54
T2647,22.33,2.4
T2648,22.33,1.36
T2649,22.34,1.23
T2650,22.34,1.49
T2651,22.35,1.13
T2652,22.35,1.05
T2653,22.35,1.38
T2654,22.36,1.09
T2655,22.36,1.12
T2656,22.37,1.02
T2657,22.37,2.35
T2658,22.38,1.19
T2659,22.39,1.4
T2660,22.39,1.07
T2661,22.41,1.19
T2662,22.41,1.14
T2663,22.41,2.15
T2664,22.43,2.49
T2665,22.43,1.27
T2666,22.44,2.12
T2667,22.44,1.58
T2668,22.44,1.48
T2669,22.44,1.5
T2670,22.44,2.32
T2671,22.45,1.34
T2672,22.47,1.1
T2673,22.47,1.51
T2674,22.47,1.09
T2675,22.48,2.49
T2676,22.48,2.41
T2677,22.48,1.34
T2678,22.48,1.3
T2679,22.49,1.5
T2680,22.50,1.4
T2681,22.50,1.12
T2682,22.50,1.33
T2683,22.50,1.26
T2684,22.50,1.4
T2685,22.51,1.19
T2686,22.52,1.24
T2687,22.52,1.53
T2688,22.53,1.21
T2689,22.53,1.07
T2690,22.55,1.2
T2691,22.55,1.46
T2692,22.56,1.2
T2693,22.56,2.29
T2694,22.56,1.03
T2695,22.59,2.47
T2696,22.59,1.18
T2697,22.59,1.34
T2698,22.59,2.35
T2699,22.59,1.13
T2700,22.59,1.49
T2701,23.00,1.28
T2702,23.00,1.53
T2703,23.01,1.02
T2704,23.01,1.19
T2705,23.01,1.58
T2706,23.01,1.31
T2707,23.01,1.07
T2708,23.02,2.54
T2709,23.02,1.58
T2710,23.02,1.15
T2711,23.03,1.12
T2712,23.03,2.1
T2713,23.04,1.09
T2714,23.04,1.12
T2715,23.05,1.29
T2716,23.06,1.52
T2717,23.06,1.13
T2718,23.07,1.51
T2719,23.08,1.13
T2720,23.08,1.37
T2721,23.08,1.43
T2722,23.09,1.26
T2723,23.09,1.12
T2724,23.10,1.19
T2725,23.10,1.32
T2726,23.11,1.46
T2727,23.11,1.5
T2728,23.12,1.14
T2729,23.12,2.35
T2730,23.13,1.4
T2731,23.14,1.17
T2732,23.15,2.43
T2733,23.16,1.58
T2734,23.16,1.33
T2735,23.16,1.32
T2736,23.17,1.08
T2737,23.18,1.17
T2738,23.18,1.25
T2739,23.19,1.51
T2740,23.19,1.22
T2741,23.20,1.38
T2742,23.20,1.11
T2743,23.20,1.03
T2744,23.20,1.41
T2745,23.22,1.22
T2746,23.22,1.01
T2747,23.23,1.53
T2748,23.23,1.12
T2749,23.23,1.24
T2750,23.24,1.52
T2751,23.24,1.04
T2752,23.25,2.32
T2753,23.25,1.53
T2754,23.26,1.57
T2755,23.26,1.3
T2756,23.27,1.44
T2757,23.28,1.42
T2758,23.28,1.42
T2759,23.29,1.05
T2760,23.29,2.24
T2761,23.29,2.18
T2762,23.29,1.49
T2763,23.29,1.03
T2764,23.30,1.57
T2765,23.31,1.35
T2766,23.31,1.42
T2767,23.32,1.43
T2768,23.32,1.36
T2769,23.32,1.35
T2770,23.32,1.41
T2771,23.33,1.48
T2772,23.33,1.41
T2773,23.33,1.35
T2774,23.34,1.29
T2775,23.34,1.57
T2776,23.35,1.08
T2777,23.35,1.0
T2778,23.35,1.01
T2779,23.35,1.48
T2780,23.35,2.39
T2781,23.36,2.45
T2782,23.37,2.26
T2783,23.37,2.04
T2784,23.38,1.39
T2785,23.38,1.27
T2786,23.39,1.4
T2787,23.39,1.21
T2788,23.39,1.16
T2789,23.39,1.26
T2790,23.39,1.51
T2791,23.40,2.49
T2792,23.40,1.55
T2793,23.41,1.59
T2794,23.41,1.4
T2795,23.41,1.35
T2796,23.42,2.11
T2797,23.43,1.45
T2798,23.43,1.35
T2799,23.43,1.07
T2800,23.44,1.38
T2801,23.44,1.13
T2802,23.45,1.49
T2803,23.45,1.29
T2804,23.45,1.37
T2805,23.46,1.04
T2806,23.46,1.03
T2807,23.47,1.19
T2808,23.47,1.34
T2809,23.48,1.32
T2810,23.50,1.17
T2811,23.51,1.06
T2812,23.51,1.22
T2813,23.51,1.2
T2814,23.51,2.12
T2815,23.51,1.55
T2816,23.51,1.57
T2817,23.52,2.15
T2818,23.52,1.59
T2819,23.53,2.29
T2820,23.54,1.5
T2821,23.54,1.25
T2822,23.54,1.46
T2823,23.54,2.28
T2824,23.55,1.11
T2825,23.56,1.22
T2826,23.56,2.12
T2827,23.57,2.2
T2828,23.59,1.21
T2829,23.59,1.13
